class,lh_x1,lh_y1,lh_z1,lh_x2,lh_y2,lh_z2,lh_x3,lh_y3,lh_z3,lh_x4,lh_y4,lh_z4,lh_x5,lh_y5,lh_z5,lh_x6,lh_y6,lh_z6,lh_x7,lh_y7,lh_z7,lh_x8,lh_y8,lh_z8,lh_x9,lh_y9,lh_z9,lh_x10,lh_y10,lh_z10,lh_x11,lh_y11,lh_z11,lh_x12,lh_y12,lh_z12,lh_x13,lh_y13,lh_z13,lh_x14,lh_y14,lh_z14,lh_x15,lh_y15,lh_z15,lh_x16,lh_y16,lh_z16,lh_x17,lh_y17,lh_z17,lh_x18,lh_y18,lh_z18,lh_x19,lh_y19,lh_z19,lh_x20,lh_y20,lh_z20,lh_x21,lh_y21,lh_z21,rh_x1,rh_y1,rh_z1,rh_x2,rh_y2,rh_z2,rh_x3,rh_y3,rh_z3,rh_x4,rh_y4,rh_z4,rh_x5,rh_y5,rh_z5,rh_x6,rh_y6,rh_z6,rh_x7,rh_y7,rh_z7,rh_x8,rh_y8,rh_z8,rh_x9,rh_y9,rh_z9,rh_x10,rh_y10,rh_z10,rh_x11,rh_y11,rh_z11,rh_x12,rh_y12,rh_z12,rh_x13,rh_y13,rh_z13,rh_x14,rh_y14,rh_z14,rh_x15,rh_y15,rh_z15,rh_x16,rh_y16,rh_z16,rh_x17,rh_y17,rh_z17,rh_x18,rh_y18,rh_z18,rh_x19,rh_y19,rh_z19,rh_x20,rh_y20,rh_z20,rh_x21,rh_y21,rh_z21
people,0.686947107,0.7421121,0,0.650691152,0.712394536,0.005904717,0.606466889,0.699979544,-0.004521039,0.576567888,0.708355904,-0.017969716,0.558878958,0.724781811,-0.029777305,0.591503143,0.671719551,-0.017451782,0.551522911,0.654173136,-0.032257907,0.527562916,0.63901937,-0.039439544,0.508675635,0.625318944,-0.045323122,0.600259185,0.686335564,-0.032361478,0.561281323,0.744973123,-0.047262471,0.57751888,0.759923875,-0.041759744,0.592848778,0.75353837,-0.037845984,0.612636566,0.713158011,-0.046917602,0.580209315,0.774641991,-0.057688296,0.595548034,0.777428925,-0.047850225,0.606772304,0.760777533,-0.042305872,0.62488997,0.743021607,-0.061877392,0.600503027,0.789597452,-0.067551762,0.612964928,0.787912667,-0.06091417,0.624768138,0.773332119,-0.056885511,0.197168604,0.775889158,0,0.225885212,0.72464329,0.001416863,0.266422361,0.692048788,-0.011382114,0.301913261,0.681930482,-0.025534183,0.326021701,0.677382171,-0.038816433,0.249451846,0.69179678,-0.040152121,0.297182053,0.732382417,-0.056799762,0.312305182,0.760912418,-0.058313884,0.320878983,0.780220866,-0.057720046,0.23361744,0.725257277,-0.051809296,0.292418957,0.772333503,-0.069859959,0.310634851,0.797636151,-0.064116709,0.317976385,0.814017057,-0.059190489,0.221721798,0.76292336,-0.061055455,0.276703835,0.806316793,-0.074977525,0.295752138,0.823649824,-0.062526114,0.30328238,0.829916596,-0.053793084,0.214848906,0.800072849,-0.06990993,0.256896853,0.834534526,-0.079207756,0.269832462,0.842430472,-0.070523255,0.27315712,0.841598868,-0.063122749
to,0.65079385,0.810221374,0,0.605643988,0.823456049,-0.005801009,0.556773484,0.831008673,-0.026657348,0.539082646,0.837043226,-0.049110599,0.552430034,0.845752537,-0.069866352,0.543920577,0.737693727,-0.038639691,0.501738906,0.729155421,-0.070914134,0.469498187,0.719364583,-0.09113308,0.443729281,0.708710849,-0.104802594,0.56882894,0.726209581,-0.053390879,0.54365623,0.811510861,-0.083231665,0.565384448,0.835533619,-0.080081843,0.578285873,0.822288454,-0.077289119,0.59770906,0.73854661,-0.069598958,0.57984674,0.827194989,-0.092076302,0.594206512,0.837219477,-0.077742875,0.602337956,0.817585051,-0.068115465,0.623950183,0.762197673,-0.087872587,0.608806551,0.829713941,-0.099989437,0.617948949,0.835842669,-0.090997301,0.623870552,0.816846669,-0.084783658,0.300174892,0.936449826,0,0.290138304,0.855961084,-0.022014441,0.324281037,0.790017009,-0.028472792,0.371870816,0.774352431,-0.023877932,0.397691995,0.795362294,-0.017467344,0.362610251,0.843241811,-0.056864776,0.405696511,0.775762856,-0.05975391,0.42633909,0.740538955,-0.052320216,0.446052372,0.713907063,-0.045811601,0.387171507,0.881878734,-0.039335299,0.409142554,0.80066663,-0.032538954,0.38478297,0.789012492,-0.010790882,0.367499113,0.799290419,0.003278066,0.397609472,0.901556969,-0.020407403,0.409450114,0.824704528,-0.016060615,0.387133569,0.815675914,-0.002083737,0.373777121,0.826427281,0.006784756,0.401130587,0.905405045,-0.002344828,0.404165685,0.837382317,-0.001218295,0.38659215,0.82991761,0.00433004,0.377078474,0.840164244,0.009559298
to,0.641173482,0.808482945,0,0.599304974,0.817170918,-0.004323822,0.55605948,0.816455841,-0.022570003,0.534107149,0.810964584,-0.042402979,0.538361192,0.797601223,-0.060275264,0.547838271,0.709274352,-0.032220371,0.507763267,0.691305935,-0.063737027,0.476938993,0.673485577,-0.084503546,0.450762987,0.653214514,-0.098588496,0.57208252,0.697861135,-0.04614225,0.53553468,0.759903789,-0.07375218,0.559723318,0.791030705,-0.070850596,0.57502234,0.777526379,-0.06788215,0.598129034,0.711432755,-0.062141862,0.57147783,0.782629609,-0.083611034,0.587424457,0.802107334,-0.070922472,0.600389361,0.783524096,-0.061846137,0.621662676,0.734452069,-0.080069125,0.601280332,0.794014394,-0.091476925,0.612393022,0.807401657,-0.083801396,0.622053623,0.788250685,-0.078021675,0.288593441,0.948287725,0,0.280922562,0.869526863,-0.026606344,0.322665066,0.81084168,-0.035573009,0.37511006,0.794833779,-0.031981859,0.404709488,0.804258347,-0.026583252,0.351203889,0.867767394,-0.065402448,0.397409171,0.800440431,-0.067816384,0.419900149,0.762708545,-0.059107043,0.442640305,0.734283388,-0.05209947,0.37482512,0.906743884,-0.045634091,0.399191946,0.826683104,-0.037867509,0.375597924,0.817278564,-0.013054563,0.359993398,0.831300437,0.002757528,0.386684,0.926432133,-0.024710169,0.40431729,0.850512922,-0.020697387,0.383303106,0.840706706,-0.005138321,0.370426357,0.853965044,0.004408902,0.394447774,0.931374013,-0.004765724,0.404151946,0.866053104,-0.005858552,0.386662394,0.858236015,-0.000755317,0.37768954,0.87022537,0.004515819
to,0.640568972,0.806646109,0,0.601316571,0.820576906,-0.008070648,0.559792995,0.816359043,-0.028898573,0.538595021,0.809987783,-0.051412981,0.536096275,0.798278391,-0.071605168,0.546460748,0.710535347,-0.033344172,0.503600478,0.684145927,-0.060790375,0.473889291,0.662429929,-0.077665083,0.449460119,0.641945958,-0.089736521,0.571535051,0.695789158,-0.04695829,0.534156203,0.754517853,-0.074785188,0.554965734,0.789936006,-0.072805502,0.571880579,0.785630405,-0.069765098,0.598704875,0.707779408,-0.062269699,0.57026875,0.781468451,-0.084266022,0.586358428,0.802502632,-0.074251719,0.599208176,0.789569676,-0.066932179,0.623837769,0.731466949,-0.079779305,0.601464272,0.78992039,-0.090317965,0.610983312,0.806032002,-0.083864689,0.621406317,0.79426688,-0.079494625,0.283682257,0.949051261,0,0.277163565,0.868998349,-0.021545248,0.315368593,0.809314132,-0.030499153,0.365613908,0.793092787,-0.028691115,0.394348323,0.805421352,-0.025042692,0.346368104,0.862630665,-0.057316799,0.387772352,0.799689472,-0.060199033,0.412080705,0.764695168,-0.053912122,0.437233984,0.74047029,-0.048926845,0.370953918,0.901747644,-0.042253137,0.396638185,0.824125588,-0.034452133,0.379264951,0.811532199,-0.012622822,0.365552336,0.823710859,0.000384359,0.384198248,0.922972679,-0.026062883,0.40368697,0.849336207,-0.021491677,0.387136668,0.836229384,-0.006372488,0.374354154,0.846704245,0.002243044,0.392692745,0.930644453,-0.010736341,0.403859466,0.864162445,-0.010944715,0.389111012,0.853488147,-0.005308574,0.38011688,0.863365531,-0.000323657
to,0.656748235,0.812827647,0,0.607944191,0.826674938,-0.008917468,0.563855231,0.834111512,-0.031772166,0.545786262,0.845330536,-0.056842163,0.550282657,0.852302313,-0.079499789,0.539956391,0.73788774,-0.032596745,0.489883691,0.729749203,-0.061235815,0.461457372,0.719318151,-0.079213537,0.438847005,0.707502723,-0.091033101,0.566660821,0.723056793,-0.045060676,0.546366751,0.808135509,-0.071069434,0.566825569,0.829340637,-0.070490584,0.582925797,0.820384979,-0.069580853,0.598617733,0.735052466,-0.059065931,0.581589341,0.823958218,-0.079465196,0.597967505,0.831708372,-0.07057593,0.608937323,0.815597057,-0.064647503,0.62859273,0.756071031,-0.075381763,0.612831295,0.827142775,-0.08396735,0.621152461,0.830947757,-0.077519864,0.629315615,0.81425041,-0.073751628,0.288400024,0.932960987,0,0.282757878,0.84948796,-0.020219931,0.322271168,0.790859759,-0.027261198,0.370399415,0.778576553,-0.023580855,0.396394491,0.794315457,-0.01833567,0.360176861,0.844878197,-0.052865185,0.395954788,0.781436563,-0.055689353,0.418150365,0.744986773,-0.051578861,0.442531288,0.718516648,-0.048040073,0.381450862,0.885836244,-0.036683258,0.398538262,0.809614956,-0.025098188,0.378992289,0.799495995,-0.003576978,0.367152542,0.813490808,0.007897523,0.389567256,0.905769169,-0.019795043,0.403659284,0.835355461,-0.011471932,0.386429399,0.822862983,0.003077102,0.375571907,0.834626079,0.010216691,0.39309299,0.911306798,-0.003751383,0.400673836,0.847907603,-0.001979344,0.384378016,0.839717507,0.003200679,0.377454877,0.850914598,0.007346312
to,0.66401124,0.810328722,0,0.613276005,0.824252248,-0.004068237,0.564323962,0.831989825,-0.024309376,0.542266607,0.834781408,-0.046766095,0.552401721,0.835883617,-0.066978745,0.548278868,0.730507374,-0.032338504,0.501038849,0.723557472,-0.063681409,0.469400018,0.715081632,-0.083656281,0.442053735,0.703903794,-0.097258836,0.572812438,0.719334066,-0.048328772,0.542163491,0.799509048,-0.076298162,0.56665343,0.820757508,-0.073480614,0.581328094,0.803533196,-0.071260862,0.600370347,0.733346939,-0.066164702,0.575524926,0.81856966,-0.087150969,0.592181385,0.826686561,-0.074118078,0.602467895,0.804367423,-0.065750018,0.624785542,0.757980704,-0.086002916,0.60527128,0.82823813,-0.095670201,0.615958393,0.833262086,-0.086956151,0.623130023,0.81207335,-0.081526987,0.293065846,0.922721565,0,0.287956476,0.838777483,-0.02371303,0.327201843,0.781238556,-0.031610094,0.37619859,0.771996081,-0.027554892,0.40217948,0.787881732,-0.021852789,0.363461167,0.833412647,-0.058927871,0.401752442,0.766765714,-0.062869862,0.424823135,0.730034053,-0.059591874,0.44946444,0.703372478,-0.056605633,0.384002447,0.873807549,-0.040253889,0.402402133,0.79436779,-0.029654527,0.382315457,0.78515017,-0.008643192,0.370013207,0.800946593,0.00242789,0.393519193,0.893732011,-0.020741053,0.405677289,0.822378099,-0.01233629,0.386966854,0.812276125,0.001963472,0.375231296,0.825644195,0.008649305,0.398694962,0.900859237,-0.002337502,0.404457927,0.837401628,0.000251691,0.386722088,0.831956387,0.005423442,0.377809256,0.844603062,0.009172278
to,0.657883465,0.803462744,0,0.609819531,0.812586665,-0.00279273,0.56683135,0.815123737,-0.021472478,0.545913398,0.813437521,-0.042752851,0.548009694,0.802034438,-0.061728518,0.551321268,0.714075327,-0.030125281,0.506495297,0.696660578,-0.057522599,0.475482553,0.681878865,-0.07446003,0.448946178,0.665001988,-0.086626381,0.575074375,0.70202744,-0.046832293,0.546713114,0.772555768,-0.074660152,0.571441531,0.796696484,-0.071585968,0.587828457,0.782830298,-0.06831637,0.602411926,0.713908613,-0.064845383,0.58048594,0.793304741,-0.086233892,0.597560108,0.805170834,-0.073351309,0.609004319,0.78636694,-0.064495459,0.62744832,0.736406863,-0.084714159,0.607803106,0.798300028,-0.094776183,0.617851317,0.807868183,-0.085961655,0.626581609,0.791772246,-0.080049179,0.289570361,0.925635815,0,0.28452763,0.846407235,-0.018918315,0.324599206,0.788559794,-0.024627233,0.372943163,0.772634387,-0.020131065,0.399846196,0.782436907,-0.013787361,0.360717237,0.834918618,-0.048149616,0.396744788,0.767658293,-0.046883862,0.418034434,0.731482685,-0.039147839,0.4411138,0.705852032,-0.033640817,0.382230163,0.872565448,-0.033224225,0.405002445,0.79570806,-0.022364287,0.385840356,0.784768701,-0.00139776,0.370571971,0.797443628,0.010918521,0.391706407,0.893740118,-0.017065892,0.408759475,0.820702195,-0.008927338,0.390861511,0.809508264,0.004827777,0.377898008,0.82110709,0.012022681,0.396637052,0.902007461,-0.001714219,0.406129837,0.836855829,0.001560767,0.390227467,0.827940822,0.006963826,0.380694807,0.839190006,0.011158015
to,0.650171995,0.797927439,0,0.603621721,0.803913236,-0.002304704,0.561686277,0.796465397,-0.019222351,0.542569339,0.786507249,-0.038711164,0.545443892,0.776444912,-0.055832159,0.553325117,0.692454875,-0.024862181,0.510902405,0.670908928,-0.052497566,0.482077956,0.653844118,-0.07033015,0.458165556,0.633717895,-0.08291024,0.578026056,0.680465698,-0.040629975,0.543199241,0.741815627,-0.06692858,0.566010356,0.771232069,-0.064298481,0.581184804,0.755054355,-0.061619908,0.603791893,0.693661332,-0.058293425,0.57736975,0.765003741,-0.078253768,0.592850566,0.782867193,-0.066583984,0.604870498,0.76281631,-0.058703773,0.626679897,0.718205154,-0.077908888,0.605584025,0.776575923,-0.087169513,0.614824533,0.78909564,-0.079650983,0.62379992,0.770179868,-0.074704804,0.286538571,0.936635852,0,0.280801952,0.853066266,-0.023454662,0.322323471,0.794024646,-0.032884359,0.374985516,0.77692765,-0.030978488,0.406046808,0.785786152,-0.02731155,0.346962243,0.849821508,-0.06132314,0.390070438,0.781529367,-0.064488702,0.41394192,0.742707491,-0.057194002,0.439299911,0.715160489,-0.051416345,0.371709943,0.88945502,-0.044863794,0.401137292,0.805923104,-0.039209478,0.379751533,0.794670582,-0.015923392,0.36340487,0.810682237,-0.000617059,0.385653764,0.909952939,-0.027229933,0.40895918,0.830464303,-0.025027502,0.389145017,0.818384945,-0.00877932,0.375037014,0.83295095,0.001752163,0.39474842,0.915936887,-0.010474689,0.407752514,0.844520628,-0.012766308,0.390357256,0.834946513,-0.006889935,0.380247116,0.848900974,-0.000748503
to,0.645762503,0.794317245,0,0.600121915,0.800420821,-0.005009913,0.554706275,0.790064037,-0.022707347,0.536333919,0.773512661,-0.042290792,0.548009515,0.763570487,-0.059483446,0.553987861,0.68327266,-0.026975248,0.511034131,0.659386635,-0.054230772,0.482130468,0.640715241,-0.071377307,0.458688438,0.619888961,-0.083458237,0.581252038,0.668893576,-0.040969737,0.543792725,0.72786665,-0.065789849,0.562551796,0.761542022,-0.062488351,0.578241646,0.748357952,-0.059652373,0.607028902,0.681543589,-0.057128485,0.577270746,0.750369132,-0.076352365,0.589121222,0.772604167,-0.065579623,0.601434112,0.755844831,-0.058410782,0.628375232,0.706633806,-0.075387813,0.604852796,0.763463855,-0.084022701,0.611196816,0.780179322,-0.077311553,0.620109379,0.764404297,-0.073076621,0.286053985,0.938623786,0,0.278236777,0.854825616,-0.023754966,0.320769966,0.795831561,-0.033463426,0.374741822,0.782286823,-0.031949092,0.406131506,0.795193374,-0.028815368,0.348406255,0.846403956,-0.060125791,0.388868183,0.781680524,-0.062666737,0.413450569,0.746082127,-0.055887748,0.439408749,0.721798122,-0.050880339,0.373115242,0.88743782,-0.043917272,0.399092764,0.807509661,-0.037276372,0.3785173,0.797910929,-0.014901977,0.364430338,0.814035296,-0.000903495,0.386216998,0.910118818,-0.026637377,0.405491352,0.834401309,-0.023333898,0.386434644,0.823218703,-0.007922913,0.373322457,0.836799324,0.001370014,0.394198358,0.919150233,-0.010300337,0.405193806,0.850790143,-0.011879764,0.388215065,0.842305899,-0.006427048,0.378649652,0.855697691,-0.001084101
to,0.659364343,0.803295195,0,0.612979531,0.81648767,-0.007797788,0.571909666,0.823438585,-0.028954934,0.552736402,0.828521252,-0.052655976,0.551452875,0.822791576,-0.073243789,0.543803036,0.71949929,-0.026030399,0.491834462,0.70111835,-0.052726511,0.461765766,0.688367009,-0.068961434,0.437187672,0.675927997,-0.079289906,0.569364727,0.702274561,-0.037862729,0.546497524,0.780464888,-0.061290946,0.565669775,0.806613028,-0.05916623,0.581735849,0.803275883,-0.056668807,0.600837171,0.713442564,-0.051717352,0.583684921,0.797825873,-0.07049644,0.600133955,0.811412871,-0.061656199,0.611561596,0.800706744,-0.055241704,0.631121516,0.734219134,-0.067951463,0.614037931,0.803512037,-0.075020768,0.622228861,0.812137067,-0.068793185,0.631196618,0.800772429,-0.064904206,0.29046309,0.916300297,0,0.288406998,0.836907923,-0.019745583,0.324915618,0.778391123,-0.024945427,0.367488921,0.762083411,-0.018913068,0.390339255,0.773413718,-0.011107673,0.369352728,0.832704723,-0.050393943,0.399990469,0.763708353,-0.049243726,0.419475079,0.725741148,-0.042906612,0.441698164,0.696216106,-0.038196497,0.388510495,0.868685186,-0.033122454,0.401303053,0.790637612,-0.01906923,0.384545952,0.77871871,0.001753952,0.372522354,0.789552808,0.012435337,0.394568115,0.88550204,-0.014532627,0.404729992,0.814763129,-0.003048287,0.389720619,0.803183496,0.010180934,0.379787356,0.812005222,0.015885275,0.396289408,0.888468087,0.003239323,0.401110232,0.828605056,0.008287532,0.385958642,0.820837915,0.013232874,0.378602773,0.82946521,0.016485229
to,0.668194711,0.803769827,0,0.61513412,0.817657888,-0.004495722,0.568277359,0.820975125,-0.024901252,0.54742837,0.819609642,-0.048221897,0.553879201,0.819598019,-0.069244996,0.54842931,0.718975484,-0.030344971,0.501553118,0.705148339,-0.060562689,0.471837848,0.692496657,-0.079393469,0.445747226,0.677421987,-0.09254422,0.574204683,0.706951022,-0.047570851,0.546650171,0.782110095,-0.077520616,0.572615862,0.803913951,-0.075776376,0.588439882,0.78665036,-0.073528819,0.603295565,0.719332516,-0.066610508,0.580390811,0.800642371,-0.090167426,0.598469377,0.809831202,-0.078394577,0.60868597,0.789001763,-0.070292704,0.629412055,0.743210137,-0.087717757,0.609508216,0.808858693,-0.098900355,0.620346308,0.815808654,-0.090929173,0.627946854,0.796025753,-0.085763484,0.296457976,0.908435106,0,0.291877955,0.829494059,-0.019556804,0.327689767,0.770618379,-0.025696913,0.372078151,0.757364094,-0.021047344,0.395526081,0.771530271,-0.0145439,0.370122671,0.818080246,-0.05152886,0.407479674,0.749607801,-0.053316131,0.429680228,0.713709474,-0.049082737,0.453229666,0.687705159,-0.045663513,0.390682787,0.855971277,-0.035275448,0.405800641,0.779024243,-0.022961609,0.386484832,0.771247387,-0.002339921,0.373146981,0.786887527,0.008227693,0.398617685,0.875151873,-0.018010532,0.408620417,0.805749238,-0.007782203,0.390838504,0.796892881,0.006265418,0.379002661,0.809741378,0.012404723,0.402245015,0.883014977,-0.001705939,0.407147586,0.820593476,0.00267019,0.390224576,0.814739764,0.008182234,0.380940229,0.826071084,0.011747773
to,0.666537464,0.798537731,0,0.615660846,0.806109488,0.000345088,0.569891632,0.808495224,-0.017444922,0.546978712,0.805977821,-0.038472082,0.550424874,0.796150327,-0.057182603,0.553955853,0.704908371,-0.026834164,0.508179367,0.688082337,-0.054340344,0.477171719,0.672367692,-0.071635514,0.450254887,0.655530989,-0.083899096,0.57774961,0.693015337,-0.044756025,0.550661683,0.766849458,-0.071976706,0.576890647,0.790544331,-0.068438739,0.594348848,0.777909756,-0.064950317,0.605370641,0.705543876,-0.06383577,0.584120691,0.787130892,-0.084273681,0.60269022,0.797887325,-0.070662744,0.614803553,0.780486286,-0.061571363,0.630446315,0.729211569,-0.084657267,0.613492429,0.792685509,-0.093449205,0.62439698,0.800077975,-0.083839379,0.63339144,0.783550858,-0.077570505,0.290157527,0.91798979,0,0.287953794,0.841683626,-0.01781234,0.321267307,0.781526387,-0.022440631,0.363403559,0.762924612,-0.016772864,0.386240214,0.771347225,-0.009282667,0.365411073,0.834964871,-0.048292931,0.400952578,0.763044775,-0.04589317,0.420576245,0.7247262,-0.037848435,0.441496313,0.695652068,-0.032328963,0.38475731,0.8677333,-0.032975532,0.406923801,0.784240603,-0.021750392,0.393876672,0.761394382,-0.002904796,0.383106142,0.763320267,0.00723824,0.392648458,0.884664118,-0.015657876,0.408161849,0.808852553,-0.005664282,0.391180307,0.796951771,0.007049904,0.378384978,0.807491004,0.012874392,0.396011919,0.891226828,0.000934295,0.404734254,0.824779153,0.006422525,0.389397025,0.814764857,0.012012613,0.378727108,0.824087501,0.015615697
to,0.65838182,0.794418514,0,0.608407676,0.800812304,-0.00061643,0.565864444,0.794734418,-0.017436683,0.546733618,0.786008,-0.037301585,0.548214495,0.778906882,-0.054727301,0.554309249,0.688615143,-0.023316961,0.510613739,0.669133604,-0.051054854,0.481839269,0.652053654,-0.069369905,0.457284272,0.63158673,-0.082272589,0.579097927,0.676043093,-0.040020578,0.548006773,0.74290365,-0.066281505,0.572188497,0.769132197,-0.063813992,0.587450445,0.75131911,-0.061469741,0.605301738,0.688756049,-0.058422968,0.581184685,0.76385504,-0.077772021,0.597553194,0.778998494,-0.065536477,0.609295726,0.758167922,-0.057647627,0.628489316,0.712876499,-0.078753643,0.6092484,0.773280501,-0.087168835,0.618830502,0.783444047,-0.078995362,0.627739489,0.763492882,-0.073862873,0.2859779,0.928049207,0,0.280311018,0.84640342,-0.021715889,0.32223773,0.78816545,-0.029116116,0.373452991,0.770627022,-0.025472334,0.402270049,0.779101729,-0.019943982,0.352789223,0.841745794,-0.05447989,0.393086016,0.772273481,-0.054232959,0.415607125,0.733124554,-0.045887027,0.439832181,0.705870748,-0.039922733,0.376187563,0.879879534,-0.038272474,0.399334997,0.796092868,-0.02927809,0.377874702,0.787236333,-0.006467242,0.362361521,0.804812372,0.007758486,0.388006568,0.89979881,-0.020864492,0.406588286,0.821494341,-0.015039567,0.387235999,0.811195254,-4.18E-05,0.373951435,0.826448679,0.008665666,0.395695329,0.905897141,-0.004368272,0.405603647,0.837233603,-0.003667806,0.387852311,0.82850945,0.001698207,0.37791872,0.841991425,0.006616684
to,0.652695417,0.7917611,0,0.60566175,0.797247887,-0.005470396,0.565184355,0.790490568,-0.023455879,0.546482742,0.780105352,-0.043310463,0.546166003,0.767940521,-0.06060284,0.55994314,0.683427691,-0.026645029,0.517758191,0.668132722,-0.052699894,0.488909394,0.651505113,-0.069213741,0.464060962,0.629376888,-0.08114367,0.583344042,0.669136047,-0.040188558,0.548176587,0.731604397,-0.067288719,0.569775224,0.761628151,-0.065654516,0.582957685,0.746451259,-0.062967211,0.608289301,0.679695904,-0.055474646,0.580966592,0.753483295,-0.076587372,0.597481191,0.772927284,-0.066686459,0.608257592,0.753588915,-0.059303194,0.630407155,0.703155279,-0.072757035,0.61051321,0.75780195,-0.082895331,0.619861186,0.772614241,-0.076531947,0.62854749,0.756298304,-0.072011165,0.286334246,0.927550137,0,0.280005634,0.843646765,-0.024420092,0.322603881,0.786502779,-0.032947574,0.374539554,0.773371816,-0.029821536,0.403990686,0.782957792,-0.024948563,0.355590403,0.835229933,-0.058256991,0.393306375,0.766536832,-0.059459072,0.415646613,0.728805065,-0.052828379,0.439117849,0.702032387,-0.048083317,0.377693355,0.875335217,-0.040608555,0.398123235,0.796374559,-0.031858373,0.376605511,0.789502501,-0.010129196,0.362378776,0.805821955,0.002718595,0.387996674,0.897786021,-0.021943336,0.402402401,0.824355543,-0.016234307,0.382999122,0.815062284,-0.002050179,0.37050423,0.828293681,0.005646681,0.393413931,0.907180786,-0.004314153,0.402222782,0.841989279,-0.004190844,0.384335548,0.83495605,0.00055807,0.374644518,0.847820759,0.00481726
to,0.654228926,0.798951387,0,0.608358383,0.809515715,-0.006837625,0.568623662,0.811552763,-0.026744727,0.551566482,0.809171081,-0.049017902,0.551873684,0.798250854,-0.068460934,0.545606315,0.708960295,-0.026803719,0.500041604,0.692650259,-0.05102738,0.470663488,0.679400206,-0.066775106,0.445780039,0.663083971,-0.078009598,0.571791053,0.690715671,-0.039991468,0.546469688,0.758351207,-0.063359521,0.567389965,0.78736794,-0.062241308,0.585212231,0.783286154,-0.060837474,0.60245651,0.697735786,-0.054777239,0.584490836,0.77783376,-0.072414584,0.601179719,0.795703769,-0.064609714,0.613037169,0.783779085,-0.059728235,0.630964577,0.717286408,-0.071853086,0.614927649,0.779927611,-0.078661852,0.623720586,0.794997573,-0.072910994,0.633412719,0.785530865,-0.069876038,0.290757239,0.909972191,0,0.290642709,0.829206407,-0.01575104,0.323734194,0.769552886,-0.022354513,0.362782419,0.753589869,-0.018827403,0.38300088,0.770630896,-0.013254505,0.370216727,0.819743156,-0.051538564,0.401648611,0.744437635,-0.052083533,0.421893746,0.702686965,-0.046869148,0.442672282,0.670286953,-0.043014586,0.389991879,0.856064439,-0.037819386,0.400195301,0.776001215,-0.024814351,0.380003691,0.770450234,-0.002904528,0.365575731,0.785252571,0.008403134,0.395812422,0.873374045,-0.022461927,0.404153764,0.801024139,-0.010033725,0.387329102,0.792311728,0.005707809,0.375328481,0.804747581,0.012231056,0.396709085,0.877982736,-0.007818861,0.401196986,0.815107226,-0.001331948,0.385661334,0.808608115,0.005752522,0.376613379,0.819963038,0.009839717
to,0.659754157,0.795136988,0,0.612801075,0.804969788,-0.003590177,0.568612933,0.805538952,-0.023154302,0.54741925,0.80419749,-0.045362078,0.549046993,0.802245438,-0.065177202,0.55223763,0.703676879,-0.028873235,0.504620433,0.688242137,-0.057194173,0.47371912,0.672354579,-0.075674191,0.447378755,0.654886961,-0.088689014,0.576726735,0.688737988,-0.044599678,0.544978797,0.762429297,-0.070576891,0.567744613,0.78948772,-0.068225808,0.584144413,0.777756512,-0.066211544,0.604241312,0.700139701,-0.061923862,0.580260694,0.782596827,-0.081444338,0.597192585,0.795879424,-0.070256479,0.608854413,0.777994394,-0.063330732,0.629208326,0.723176599,-0.081275634,0.611081183,0.78875494,-0.089530699,0.621483505,0.798065424,-0.081840821,0.630492389,0.781184673,-0.077435695,0.295048475,0.895359039,0,0.295312405,0.814852059,-0.014225558,0.326740175,0.757790923,-0.019858718,0.365902841,0.748562455,-0.016648361,0.384293586,0.766494513,-0.011671763,0.370802581,0.803029239,-0.046674326,0.404494226,0.731107712,-0.046811234,0.426303655,0.693948984,-0.041885868,0.448676288,0.665502965,-0.038752139,0.391827226,0.836996794,-0.03542066,0.407900184,0.759000897,-0.026481438,0.397015274,0.741758049,-0.010143889,0.388275981,0.746891439,-0.002205292,0.399355918,0.855627835,-0.021958098,0.407065213,0.786353588,-0.012646393,0.390840739,0.777962267,-0.000140455,0.379411936,0.789343655,0.004823335,0.401221037,0.863554955,-0.009281226,0.404957592,0.801294506,-0.003760748,0.389073819,0.794913888,0.002428549,0.378982037,0.805981755,0.005769266
